[22/9/23, 17:25:44] Maga: ‎Los mensajes y las llamadas están cifrados de extremo a extremo. Nadie fuera de este chat, ni siquiera WhatsApp, puede leerlos ni escucharlos.
[22/9/23, 17:25:44] Antonio Murillo Sevillano: https://maps.app.goo.gl/Tdrzv5EpChmwDpRx7?g_st=iw
[10/11/23, 23:49:20] Maga: Es
[10/11/23, 23:52:51] Antonio Murillo Sevillano: Mio
[10/11/23, 23:52:53] Antonio Murillo Sevillano: Mi cuarto
[10/11/23, 23:53:12] Antonio Murillo Sevillano: Ya na más falta limpiarlo
[10/11/23, 23:53:16] Antonio Murillo Sevillano: Y cambiar la cerradura
[11/11/23, 1:35:10] Antonio Murillo Sevillano: Esta muy bomba la zona de chill out
‎[11/11/23, 1:35:16] Antonio Murillo Sevillano: ‎imagen omitida
‎[11/11/23, 13:16:51] Maga: ‎<adjunto: 00005224-VIDEO-2023-11-11-13-16-51.mp4>
[11/11/23, 13:17:08] Maga: Rascandose los cohone
[11/11/23, 14:31:25] Antonio Murillo Sevillano: Y merecido
[11/11/23, 14:31:29] Antonio Murillo Sevillano: Están bomba
[11/11/23, 14:31:32] Antonio Murillo Sevillano: A q hora os recogisteis ayer
[11/11/23, 14:31:46] Antonio Murillo Sevillano: Yo llevo toda la mañana cocinando y limpiando el castillo
[11/11/23, 14:31:51] Maga: 6 casi
[11/11/23, 14:32:00] Maga: Eres una charo
[11/11/23, 14:32:12] Maga: Yo he limpiao hoy cuarto
[11/11/23, 14:32:23] Maga: Y he puesto un ambientado de canela pa las niñas
‎[11/11/23, 14:32:42] Maga: ‎<adjunto: 00005234-PHOTO-2023-11-11-14-32-42.jpg>
[11/11/23, 14:32:43] Maga: Pontela
[11/11/23, 14:32:50] Maga: No importa que estes haciendo
[11/11/23, 14:33:04] Maga: No tenia ganas de ir a la biblioteca
[11/11/23, 14:33:11] Maga: Pero me ha puesto a bailar
[11/11/23, 14:38:55] Antonio Murillo Sevillano: Esta guapa
[11/11/23, 14:39:02] Antonio Murillo Sevillano: Pero no es de las q mas me ha motivado
‎[11/11/23, 14:39:25] Antonio Murillo Sevillano: ‎Video omitido
[11/11/23, 14:39:30] Antonio Murillo Sevillano: Si Weno
[11/11/23, 14:39:36] Antonio Murillo Sevillano: Q limpio una vez cada dos semanas
[11/11/23, 14:39:39] Antonio Murillo Sevillano: Cuando el pavo se va
[11/11/23, 14:41:18] Antonio Murillo Sevillano: Dios
[11/11/23, 14:41:21] Antonio Murillo Sevillano: Yo tengo la vela
[11/11/23, 14:41:25] Antonio Murillo Sevillano: Y las luces
[11/11/23, 14:41:26] Antonio Murillo Sevillano: Enough
[11/11/23, 14:50:33] Maga: Limpiesa
[11/11/23, 14:50:48] Maga: Con eso se puede ser mas malo que el mismisimo demonio
[11/11/23, 14:54:07] Antonio Murillo Sevillano: Y me queda aspirar el suelo y poner postales en la pared
[11/11/23, 14:55:00] Antonio Murillo Sevillano: Pa q sea el infierno de las beibe
‎[11/11/23, 14:55:23] Antonio Murillo Sevillano: ‎Video omitido
[11/11/23, 14:57:17] Maga: El infierno de los gains👿👿
[11/11/23, 15:17:38] Antonio Murillo Sevillano: Lo malo es q a mi castillo solo se puede entrar a partir de las 6 am
[11/11/23, 15:50:44] Maga: Que le pasa
[11/11/23, 15:50:46] Maga: Antes
[11/11/23, 15:51:19] Antonio Murillo Sevillano: Q no me dejan meter gente de 12 a 6
[11/11/23, 21:42:04] Antonio Murillo Sevillano: Se me complica la healing era
[11/11/23, 22:40:57] Maga: Casi me cargo a dos que iban en moto
[11/11/23, 22:41:11] Maga: No ha pasado nada porque he dado un volantazo
[11/11/23, 22:41:22] Maga: Iba a 100 en una zona de 80
[11/11/23, 22:41:26] Maga: Ni a cien
[11/11/23, 22:41:45] Maga: Y han cambiado 2 carriles del tiron
[11/11/23, 22:41:49] Maga: Sin mirar
[11/11/23, 22:42:03] Maga: He tenido q meter un frenazo y dar un volantazo
[11/11/23, 22:42:19] Maga: Y no ha pasado nada
[11/11/23, 22:42:37] Maga: Pero la carga moral de todo lo q podria haber pasado es enormw
[11/11/23, 22:42:51] Maga: Me hubiese jodido la vida entera
[11/11/23, 22:43:07] Maga: Tenria q vivir con haber reventao a dos
[11/11/23, 22:43:12] Maga: A mi vieja la mato
[11/11/23, 22:43:25] Maga: No se toy bien rayao
[11/11/23, 22:43:32] Maga: Creo q m voy. Ir pqra casa
[11/11/23, 22:44:50] Maga: Ha sido lo mas fuerte q me ha pasado en mi vida
[11/11/23, 22:45:00] Maga: No te imaginas lo rapido q ha sio
[11/11/23, 22:45:14] Antonio Murillo Sevillano: Pero era culpa tuya ?
[11/11/23, 22:45:21] Maga: Realmente
[11/11/23, 22:45:21] Maga: No
[11/11/23, 22:45:25] Maga: Era de los 2
[11/11/23, 22:45:29] Antonio Murillo Sevillano: Pero estaba haciendo algo mal ?
[11/11/23, 22:45:36] Maga: Ellos se han tirado a mi carril sin mirar
[11/11/23, 22:45:44] Maga: Yendo a 60 que irian
[11/11/23, 22:47:09] Maga: Pero yo uba mas rapido de lo q debia
[11/11/23, 22:47:45] Maga: Era despues de la curva que va para sj si no coges el desvio de la arrocera
[11/11/23, 23:28:19] Antonio Murillo Sevillano: Perdón q no te haya dicho nada q estoy el match
[11/11/23, 23:28:26] Antonio Murillo Sevillano: Q has hecho al final
[11/11/23, 23:28:32] Maga: No ha pasao na
[11/11/23, 23:28:35] Antonio Murillo Sevillano: Te has ido la la casa o has salido
[11/11/23, 23:28:39] Maga: Cada uno ha seguido con su vida
[11/11/23, 23:28:41] Maga: Estoy aqui
[11/11/23, 23:28:49] Antonio Murillo Sevillano: A eso cómo te habías rayado pila
[11/11/23, 23:28:50] Maga: Pero tengo una ansiedad de caballo
[11/11/23, 23:28:50] Antonio Murillo Sevillano: Digo
[11/11/23, 23:52:29] Antonio Murillo Sevillano: Si quieres llamarme
[11/11/23, 23:52:41] Antonio Murillo Sevillano: Yo si juego bien las cartas me llevo el Blackjak
[12/11/23, 0:09:38] Antonio Murillo Sevillano: Esta mano de cartas se resolvía de otra forma en Sevilla
[12/11/23, 0:09:46] Antonio Murillo Sevillano: Tener este castillo vacío es un castigo
[12/11/23, 0:39:54] Antonio Murillo Sevillano: La vd q tendría a haber jugado como el fsalas en el payan
[12/11/23, 4:17:28] Antonio Murillo Sevillano: Me he encontrado al plaza
[12/11/23, 4:17:36] Antonio Murillo Sevillano: Y a uno q esta en la carrera con maría
[12/11/23, 4:20:05] Antonio Murillo Sevillano: La vd q ha sido raruno enseñarle los ocultos de la galería
[12/11/23, 4:20:07] Antonio Murillo Sevillano: Pa q supiese qn era
[12/11/23, 5:22:57] Antonio Murillo Sevillano: De lo q mas me acuerdo y mas coraje me da es de a maría decía q cuando estuviese aquí iba a salir un viaje de fiesta
[12/11/23, 5:23:00] Antonio Murillo Sevillano: Y yo le decía q no
[12/11/23, 5:23:10] Antonio Murillo Sevillano: Y tenía razón
[12/11/23, 5:23:15] Antonio Murillo Sevillano: Si soi un autista de época
[13/11/23, 14:28:09] Maga: Explicame eso q ayer estuve estudioso sin fono
[13/11/23, 14:28:22] Maga: Illo casa vieja es un desproposito bajo mi parecer
[13/11/23, 14:43:17] Antonio Murillo Sevillano: La foto de la rata peluda la subió tu rpp
[13/11/23, 14:43:23] Antonio Murillo Sevillano: Nono si yo no estoy en ese barco
[13/11/23, 14:43:36] Antonio Murillo Sevillano: Confío
[13/11/23, 14:44:43] Maga: Si
[13/11/23, 14:44:54] Antonio Murillo Sevillano: En q haya otra cosa
[13/11/23, 14:45:02] Maga: Pero no entiendo el contexto de los msj
[13/11/23, 14:45:04] Antonio Murillo Sevillano: Estoy hablando con una de tinder
[13/11/23, 14:45:05] Maga: Saliste?
[13/11/23, 14:45:07] Antonio Murillo Sevillano: Si
[13/11/23, 14:45:11] Maga: Y que
[13/11/23, 14:45:18] Maga: Audio
[13/11/23, 14:45:24] Antonio Murillo Sevillano: Ahora Dps te lo cuento
[13/11/23, 14:45:31] Antonio Murillo Sevillano: Q estoy comiendo dn un bar
[13/11/23, 14:45:33] Antonio Murillo Sevillano: Q tiene oferta
[13/11/23, 14:45:38] Antonio Murillo Sevillano: Ahora mando foto
[13/11/23, 14:50:37] Antonio Murillo Sevillano: ¿Qué te parece martyna?

https://go.tinder.com/YfYM72VSKak-martyna
[13/11/23, 14:51:07] Maga: Me he borrao tinder
[13/11/23, 14:51:18] Maga: Pasa foto
[13/11/23, 14:53:11] Antonio Murillo Sevillano: Pq
‎[13/11/23, 14:53:47] Maga: ‎<adjunto: 00005328-AUDIO-2023-11-13-14-53-47.opus>
‎[13/11/23, 14:53:49] Antonio Murillo Sevillano: ‎<adjunto: 00005329-PHOTO-2023-11-13-14-53-48.jpg>
[13/11/23, 14:55:06] Maga: Bof
[13/11/23, 14:55:09] Maga: Jamando milanesa
[13/11/23, 14:56:44] Antonio Murillo Sevillano: Con papas
[13/11/23, 14:56:48] Antonio Murillo Sevillano: https://instagram.com/grygiencc?igshid=bzRpOW0xZjVtc2tr
[13/11/23, 15:02:29] Maga: Es guapisima
[13/11/23, 15:02:37] Maga: Super super guapa
[13/11/23, 15:02:39] Maga: La vd
[13/11/23, 15:06:26] Maga: Tinder sevilla esta en la droga
[13/11/23, 15:06:40] Maga: La ultima vez q di un like no tenia pelos en los sobacos
‎[13/11/23, 15:08:11] Maga: ‎<adjunto: 00005339-PHOTO-2023-11-13-15-08-11.jpg>
[13/11/23, 15:08:16] Maga: Los top picks son bots
[13/11/23, 15:08:17] Maga: Jajajsjsjsjsj
[13/11/23, 15:31:09] Antonio Murillo Sevillano: Tinder Cracovia es infinito
[13/11/23, 15:31:17] Antonio Murillo Sevillano: Es q siempre pienso q se va a acabar
[13/11/23, 16:48:05] Antonio Murillo Sevillano: Y me gusta mucho el rollo q tiene
[13/11/23, 16:48:12] Antonio Murillo Sevillano: Y q no es muy mala parece
[13/11/23, 16:48:54] Antonio Murillo Sevillano: Tambn q he sido con la q mas me he currado hablando
[13/11/23, 16:49:05] Antonio Murillo Sevillano: Q intente no decirle iiiii que pasa muñeca
[13/11/23, 16:53:18] Antonio Murillo Sevillano: me dijo q trabajaba en un museo
[13/11/23, 16:53:41] Antonio Murillo Sevillano: y le dije q queria ir al museo de arte contemporaneo de cracovia
[13/11/23, 16:53:46] Antonio Murillo Sevillano: no se si decirle de ir esta semana o la q viene
[13/11/23, 16:54:02] Maga: Dale caña
[13/11/23, 16:54:06] Maga: Wife material la vd
[13/11/23, 16:54:17] Antonio Murillo Sevillano: el nombre no me convence del todo
[13/11/23, 16:54:21] Antonio Murillo Sevillano: pq me recuerda a la martina de la urba
[13/11/23, 16:54:26] Maga: Ponte la playlist de gtar cuando estes con ella pa tirarte el rollo
[13/11/23, 16:54:32] Maga: Paho
[13/11/23, 16:54:34] Maga: La vd
[13/11/23, 16:54:37] Antonio Murillo Sevillano: no te pasa
[13/11/23, 16:54:42] Antonio Murillo Sevillano: q asocias nombres a gente
[13/11/23, 16:54:46] Maga: Si
[13/11/23, 16:54:55] Maga: Pero nombres mas importantes
[13/11/23, 16:54:56] Maga: Eva
[13/11/23, 16:55:01] Maga: Yqs
[13/11/23, 16:55:03] Antonio Murillo Sevillano: a mi los nombres bonitos o feos no me parecen feos o bonitos como la fonetica
[13/11/23, 16:55:05] Maga: Y mas especificos
[13/11/23, 16:55:09] Antonio Murillo Sevillano: por la fonetica*
[13/11/23, 16:55:13] Antonio Murillo Sevillano: si no por las personas q lo llevan
[13/11/23, 16:55:19] Maga: A mi es una mezcla
[13/11/23, 16:55:34] Antonio Murillo Sevillano: ilaria puede ser feo de cojones pero como la chavala q lo lleva me cae bien me gusta
[13/11/23, 16:55:37] Antonio Murillo Sevillano: o al reves
[13/11/23, 16:55:47] Antonio Murillo Sevillano: q es nombre bonito pero lo lleva un follardillas y no mg
[13/11/23, 16:56:12] Maga: ilaria se llama?!
[13/11/23, 16:56:18] Antonio Murillo Sevillano: nono
[13/11/23, 16:56:20] Antonio Murillo Sevillano: ilaria es la italiana
[13/11/23, 16:56:24] Maga: Me creia que era Llaria
[13/11/23, 16:56:26] Maga: Yaya
[13/11/23, 16:56:26] Antonio Murillo Sevillano: la polaca se llama martina
[13/11/23, 16:56:36] Maga: Martyna
[13/11/23, 16:56:41] Antonio Murillo Sevillano: la polaca se llama martyna
[13/11/23, 16:56:45] Maga: Es como rodrygo
[13/11/23, 16:56:50] Antonio Murillo Sevillano: como la madre de lagares
[13/11/23, 16:56:52] Antonio Murillo Sevillano: myriam
[13/11/23, 16:56:54] Antonio Murillo Sevillano: o miryam
[13/11/23, 16:56:58] Maga: Asi
[13/11/23, 16:57:05] Maga: Este seria miri yam
[13/11/23, 16:57:10] Maga: Como nicki
[13/11/23, 16:57:20] Antonio Murillo Sevillano: no tengo ni zorra
[13/11/23, 16:57:42] Antonio Murillo Sevillano: miriam me acuerdo de miriam vidal y no mg
[13/11/23, 16:57:48] Antonio Murillo Sevillano: indara no mg
[13/11/23, 16:57:55] Antonio Murillo Sevillano: sofia mg
[13/11/23, 16:58:06] Maga: Ya
[13/11/23, 16:58:08] Maga: Xq
[13/11/23, 16:58:17] Antonio Murillo Sevillano: sofia mi tia
[13/11/23, 16:58:20] Antonio Murillo Sevillano: sofia camet
[13/11/23, 16:58:25] Maga: A mi me recuerda a la italiana
[13/11/23, 16:58:31] Antonio Murillo Sevillano: es nombre de q va a estar como un cañon del clash of clans
[13/11/23, 16:58:39] Maga: JJAJAJAJAJAJAJ
[13/11/23, 16:58:49] Maga: Me gusta sofia como nombre la vd
[13/11/23, 16:59:57] Maga: M cago en tu puta madre
[13/11/23, 17:00:05] Maga: Ahora me he disociado de mi nombre
[13/11/23, 17:00:21] Maga: Casi me mareo jurao
[13/11/23, 17:00:49] Antonio Murillo Sevillano: la madre de lagares se llama miryam
[13/11/23, 17:00:51] Antonio Murillo Sevillano: vaya nombre raro
[13/11/23, 17:00:57] Antonio Murillo Sevillano: JAJAJA
[13/11/23, 17:01:03] Antonio Murillo Sevillano: a mi mi nombre me gusta
[13/11/23, 17:01:10] Antonio Murillo Sevillano: me recuerda mas a gente importante
[13/11/23, 17:01:12] Antonio Murillo Sevillano: q al cazurro
[13/11/23, 17:02:57] Maga: Me gusta a mi tambien
[13/11/23, 17:02:58] Antonio Murillo Sevillano: aunq mi nomre en polaco esta bomba
[13/11/23, 17:02:59] Maga: Y el mio
[13/11/23, 17:02:59] Antonio Murillo Sevillano: antec
[13/11/23, 17:03:06] Maga: Pero de me hace raro
[13/11/23, 17:03:09] Maga: El mio como es
[13/11/23, 17:03:12] Maga: Mijail?
[13/11/23, 17:03:19] Antonio Murillo Sevillano: me lo dijeron
[13/11/23, 17:03:22] Antonio Murillo Sevillano: pero no me acuerdo
[13/11/23, 17:03:26] Antonio Murillo Sevillano: yo le decia miguelito al chaval
[13/11/23, 17:03:28] Maga: Miguela
[13/11/23, 17:03:30] Maga: Jajajaajjajaajajajajajaj
[13/11/23, 17:03:36] Antonio Murillo Sevillano: carlos es carol
[13/11/23, 17:04:02] Maga: Michal
[13/11/23, 17:04:07] Maga: Con la L con raya
[13/11/23, 17:04:24] Antonio Murillo Sevillano: ahora le pregunto a mi polaco
[13/11/23, 17:04:29] Antonio Murillo Sevillano: q esta working
[13/11/23, 17:04:31] Antonio Murillo Sevillano: creo
[13/11/23, 17:04:36] Antonio Murillo Sevillano: esta tarde quiero ir a bjj
[13/11/23, 17:04:40] Antonio Murillo Sevillano: a una nueva academia q he visto
[13/11/23, 17:04:44] Antonio Murillo Sevillano: q eta mas chetada creo
[13/11/23, 17:04:46] Maga: Yo mañana vuelvo
[13/11/23, 17:04:49] Maga: A muay
[13/11/23, 17:04:53] Antonio Murillo Sevillano: pq a la q queria ir
[13/11/23, 17:04:55] Antonio Murillo Sevillano: se petan las clases
[13/11/23, 17:04:59] Antonio Murillo Sevillano: y pa esta semana ya no puedo ir
[13/11/23, 17:05:06] Antonio Murillo Sevillano: duro
[13/11/23, 17:05:12] Antonio Murillo Sevillano: como te apuntas a las clases?
[13/11/23, 17:05:14] Antonio Murillo Sevillano: con una app o q
[13/11/23, 17:05:33] Maga: Siii
[13/11/23, 17:05:39] Maga: Pero siempre hay sitio
[13/11/23, 17:06:01] Maga: T dije q estaba hablando con una italiana new?
‎[13/11/23, 17:06:07] Antonio Murillo Sevillano: ‎<adjunto: 00005440-PHOTO-2023-11-13-17-06-07.jpg>
[13/11/23, 17:06:14] Antonio Murillo Sevillano: algo me suena
[13/11/23, 17:06:15] Maga: Asia se llama
[13/11/23, 17:06:23] Maga: Y la tuya afrika😍😍
[13/11/23, 17:06:25] Antonio Murillo Sevillano: pero lo tengo borroso
[13/11/23, 17:06:29] Antonio Murillo Sevillano: ostia
[13/11/23, 17:06:31] Maga: Que es eso
[13/11/23, 17:06:35] Antonio Murillo Sevillano: la clase
[13/11/23, 17:06:37] Antonio Murillo Sevillano: -4 plazas
[13/11/23, 17:06:47] Maga: Creo que es 4 plazas
[13/11/23, 17:06:50] Antonio Murillo Sevillano: nono
[13/11/23, 17:06:51] Maga: Como va a ser menos 4
[13/11/23, 17:06:56] Antonio Murillo Sevillano: pq hay lista de espera
[13/11/23, 17:07:03] Maga: A 4 los ponen a dormir y el resto entrena
[13/11/23, 17:07:07] Antonio Murillo Sevillano: erasmus o q
[13/11/23, 17:07:15] Antonio Murillo Sevillano: habia una en el aljarafe
[13/11/23, 17:07:17] Antonio Murillo Sevillano: de un año mas
[13/11/23, 17:07:20] Antonio Murillo Sevillano: q se llamaba asia
[13/11/23, 17:07:28] Antonio Murillo Sevillano: y era china
[13/11/23, 17:07:34] Antonio Murillo Sevillano: 😂😂😂
[13/11/23, 17:07:36] Maga: El chiste se cuenta solo
[13/11/23, 17:07:40] Antonio Murillo Sevillano: bueno española con rasgos asiaticos
[13/11/23, 17:07:41] Maga: Estaba rica?
[13/11/23, 17:07:44] Antonio Murillo Sevillano: no estaba mal
[13/11/23, 17:07:46] Antonio Murillo Sevillano: queria conmigo
[13/11/23, 17:07:51] Antonio Murillo Sevillano: en la feria precovid
[13/11/23, 17:07:51] Maga: Eso si q es de hijo de puta
[13/11/23, 17:07:57] Antonio Murillo Sevillano: pero menos mal q no caí
[13/11/23, 17:07:58] Maga: Ahhhhhhhh
[13/11/23, 17:07:59] Maga: Ostia
[13/11/23, 17:08:02] Maga: La china es vd
[13/11/23, 17:08:05] Maga: JAJAJAJAAJJAJA
[13/11/23, 17:11:40] Antonio Murillo Sevillano: cuando le pedias el ig
[13/11/23, 17:11:48] Antonio Murillo Sevillano: como hacias pa pasar la conver a ig
[13/11/23, 17:12:02] Maga: Po deciendo la vd
[13/11/23, 17:12:18] Maga: Q le echaba poca cuenta a tinder que si tenia ig
[13/11/23, 17:12:44] Maga: Pero si ya tienes el ig?
[13/11/23, 17:12:44] Antonio Murillo Sevillano: ya la cosa es q ya se lo pedi ayer
[13/11/23, 17:12:47] Antonio Murillo Sevillano: ya
[13/11/23, 17:12:54] Maga: Hablale por ahi
[13/11/23, 17:12:59] Antonio Murillo Sevillano: pero me da cosa abrirle x ahi directamente
[13/11/23, 17:13:14] Maga: Ponle un hi shori🤑
[13/11/23, 17:13:37] Antonio Murillo Sevillano: lo peor es q tambn tambn estoy hablando con una amiga de la novia de adam, q es el polaco de la fiesta de cumpleaños en la q me puse malisimo
[13/11/23, 17:13:45] Antonio Murillo Sevillano: y habia una vaquera q estaba bien rica
[13/11/23, 17:13:53] Antonio Murillo Sevillano: y el otro dia le dije a adam q dropease ig
[13/11/23, 17:14:03] Antonio Murillo Sevillano: y el sabado cuando te hable
[13/11/23, 17:14:09] Antonio Murillo Sevillano: el adam vino a mi cuarto y me dijo
[13/11/23, 17:14:10] Antonio Murillo Sevillano: tu
[13/11/23, 17:14:14] Antonio Murillo Sevillano: ven pa aca q esta la xavala
[13/11/23, 17:14:34] Maga: Ajjajajajajaja
[13/11/23, 17:14:38] Antonio Murillo Sevillano: pero es q es muy timida y 04
[13/11/23, 17:14:40] Maga: Y que plan
[13/11/23, 17:14:41] Antonio Murillo Sevillano: me da mas pereza
[13/11/23, 17:14:42] Maga: No se
[13/11/23, 17:14:52] Antonio Murillo Sevillano: aparte ya la tengo entonces lo siento como menos llamativo
[13/11/23, 17:15:00] Maga: Tu a por todas campeón!😉
[13/11/23, 17:15:23] Maga: No la has tenido en la litera asi q no
[13/11/23, 17:15:27] Antonio Murillo Sevillano: y eso q cuando la vi en la fiesta estaba como tom cuando se le ponen los ojos con forma de corazon
[13/11/23, 17:15:40] Antonio Murillo Sevillano: x las xavalas de tinder
[13/11/23, 17:15:41] Maga: Jajajajajajaj
[13/11/23, 17:15:45] Antonio Murillo Sevillano: cada mensaje es una win magistral
[13/11/23, 17:15:58] Maga: Ts es peligroso tinder
[13/11/23, 17:16:06] Maga: Soy mas feliz cuando no lo tengo
[13/11/23, 17:16:09] Antonio Murillo Sevillano: es peligroso cuando esta llena de warras polacas
[13/11/23, 17:16:19] Antonio Murillo Sevillano: q ni se dignan a mirar
[13/11/23, 17:16:30] Maga: A mirar el q
[13/11/23, 17:16:32] Antonio Murillo Sevillano: las muestras de aprecio(que me digan ola) se cobran caras
[13/11/23, 17:17:11] Antonio Murillo Sevillano: yoqse
[13/11/23, 17:17:13] Antonio Murillo Sevillano: q digan algo
[13/11/23, 17:17:25] Maga: Ya
[13/11/23, 17:17:30] Antonio Murillo Sevillano: en fin le voy a decir q no miro mucho tinder q si no le importa q le hable x ig
[13/11/23, 17:17:43] Maga: Q respetuoso
‎[13/11/23, 17:17:54] Maga: ‎<adjunto: 00005512-AUDIO-2023-11-13-17-17-54.opus>
‎[13/11/23, 17:18:02] Maga: ‎<adjunto: 00005513-AUDIO-2023-11-13-17-18-02.opus>
[13/11/23, 17:18:34] Antonio Murillo Sevillano: esto es como la caza mayor
[13/11/23, 17:18:40] Antonio Murillo Sevillano: no puede haber movimientos en falso
[13/11/23, 17:18:44] Antonio Murillo Sevillano: o se va el bisonte
[13/11/23, 17:19:01] Antonio Murillo Sevillano: y yo llevar muchas lunas persiguiendo gran bisonte
[13/11/23, 17:20:45] Maga: Ese es un buen bisonte la verdad
[13/11/23, 17:20:49] Maga: Se parece a mi crush
[13/11/23, 17:20:55] Maga: A madelin argy
[13/11/23, 17:21:10] Antonio Murillo Sevillano: la q esta con el trapero ingles??
[13/11/23, 17:22:16] Maga: Sii
[13/11/23, 17:22:19] Maga: Ya no están
[13/11/23, 17:22:23] Antonio Murillo Sevillano: seguro?
[13/11/23, 17:22:32] Antonio Murillo Sevillano: noo central cee
[13/11/23, 17:22:33] Antonio Murillo Sevillano: q hiciste
[13/11/23, 17:23:52] Maga: Si
[13/11/23, 17:25:52] Antonio Murillo Sevillano: Illo
[13/11/23, 17:26:09] Antonio Murillo Sevillano: es q me ponga a pensarlo y me emparanoio
[13/11/23, 17:26:12] Antonio Murillo Sevillano: como hacen las nilas
[13/11/23, 17:26:13] Antonio Murillo Sevillano: niñas
[13/11/23, 17:26:19] Antonio Murillo Sevillano: para estar con muchos a la vez
[13/11/23, 17:26:21] Antonio Murillo Sevillano: me refiero
[13/11/23, 17:26:54] Antonio Murillo Sevillano: conforme estas con alguien vas creando un vinculo, y caminando un camino, que si sigue palante va a llegar hasta un punto que será relación
[13/11/23, 17:27:04] Antonio Murillo Sevillano: como hacen pa mantener a x personas en stand by
[13/11/23, 17:27:25] Antonio Murillo Sevillano: es como tener solo un plato y 3 sartenes con el fuego encendido y comida puesta
‎[13/11/23, 17:27:32] Maga: ‎<adjunto: 00005537-AUDIO-2023-11-13-17-27-32.opus>
[13/11/23, 17:27:48] Antonio Murillo Sevillano: mira q la de tinder puede q no me responda nunca mas
[13/11/23, 17:27:50] Antonio Murillo Sevillano: pero yo digo
